longitude,latitude,total_field_intensity_nT
164.0,-22.0,32317.79
165.0,-22.0,32188.12
166.0,-22.0,32056.8
167.0,-22.0,31923.91
168.0,-22.0,31789.58
169.0,-22.0,31653.92
170.0,-22.0,31517.04
171.0,-22.0,31379.05
172.0,-22.0,31240.07
173.0,-22.0,31100.22
174.0,-22.0,30959.6
175.0,-22.0,30818.32
176.0,-22.0,30676.48
177.0,-22.0,30534.16
178.0,-22.0,30391.46
179.0,-22.0,30248.45
180.0,-22.0,30105.2
-180.0,-23.0,30495.13
-179.0,-23.0,30349.78
-178.0,-23.0,30204.27
-177.0,-23.0,30058.65
-176.0,-23.0,29912.95
-175.0,-23.0,29767.24
-174.0,-23.0,29621.52
-173.0,-23.0,29475.86
-172.0,-23.0,29330.26
-171.0,-23.0,29184.76
-170.0,-23.0,29039.4
-169.0,-23.0,28894.19
-168.0,-23.0,28749.16
-167.0,-23.0,28604.33
-166.0,-23.0,28459.74
-165.0,-23.0,28315.39
-164.0,-23.0,28171.32
-163.0,-23.0,28027.55
-162.0,-23.0,27884.09
-161.0,-23.0,27740.96
-160.0,-23.0,27598.18
-159.0,-23.0,27455.76
-158.0,-23.0,27313.73
-157.0,-23.0,27172.09
-156.0,-23.0,27030.86
-155.0,-23.0,26890.06
-154.0,-23.0,26749.7
-153.0,-23.0,26609.79
-152.0,-23.0,26470.36
-151.0,-23.0,26331.41
-150.0,-23.0,26192.98
-149.0,-23.0,26055.08
-148.0,-23.0,25917.73
-147.0,-23.0,25780.94
-146.0,-23.0,25644.74
-145.0,-23.0,25509.15
-144.0,-23.0,25374.18
-143.0,-23.0,25239.85
-142.0,-23.0,25106.16
-141.0,-23.0,24973.14
-140.0,-23.0,24840.77
-139.0,-23.0,24709.07
-138.0,-23.0,24578.03
-137.0,-23.0,24447.64
-136.0,-23.0,24317.91
-135.0,-23.0,24188.81
-134.0,-23.0,24060.33
-133.0,-23.0,23932.45
-132.0,-23.0,23805.15
-131.0,-23.0,23678.4
-130.0,-23.0,23552.17
-129.0,-23.0,23426.44
-128.0,-23.0,23301.17
-127.0,-23.0,23176.33
-126.0,-23.0,23051.87
-125.0,-23.0,22927.75
-124.0,-23.0,22803.93
-123.0,-23.0,22680.36
-122.0,-23.0,22556.98
-121.0,-23.0,22433.76
-120.0,-23.0,22310.62
-119.0,-23.0,22187.51
-118.0,-23.0,22064.38
-117.0,-23.0,21941.17
-116.0,-23.0,21817.81
-115.0,-23.0,21694.26
-114.0,-23.0,21570.46
-113.0,-23.0,21446.36
-112.0,-23.0,21321.92
-111.0,-23.0,21197.09
-110.0,-23.0,21071.84
-109.0,-23.0,20946.14
-108.0,-23.0,20819.99
-107.0,-23.0,20693.36
-106.0,-23.0,20566.25
-105.0,-23.0,20438.69
-104.0,-23.0,20310.69
-103.0,-23.0,20182.27
-102.0,-23.0,20053.5
-101.0,-23.0,19924.42
-100.0,-23.0,19795.1
-99.0,-23.0,19665.63
-98.0,-23.0,19536.1
-97.0,-23.0,19406.62
-96.0,-23.0,19277.3
-95.0,-23.0,19148.3
-94.0,-23.0,19019.74
-93.0,-23.0,18891.8
-92.0,-23.0,18764.64
-91.0,-23.0,18638.45
-90.0,-23.0,18513.42
-89.0,-23.0,18389.74
-88.0,-23.0,18267.62
-87.0,-23.0,18147.29
-86.0,-23.0,18028.95
-85.0,-23.0,17912.83
-84.0,-23.0,17799.15
-83.0,-23.0,17688.13
-82.0,-23.0,17579.99
-81.0,-23.0,17474.94
-80.0,-23.0,17373.2
-79.0,-23.0,17274.97
-78.0,-23.0,17180.44
-77.0,-23.0,17089.8
-76.0,-23.0,17003.22
-75.0,-23.0,16920.88
-74.0,-23.0,16842.93
-73.0,-23.0,16769.49
-72.0,-23.0,16700.71
-71.0,-23.0,16636.68
-70.0,-23.0,16577.51
-69.0,-23.0,16523.28
-68.0,-23.0,16474.04
-67.0,-23.0,16429.84
-66.0,-23.0,16390.7
-65.0,-23.0,16356.64
-64.0,-23.0,16327.64
-63.0,-23.0,16303.67
-62.0,-23.0,16284.69
-61.0,-23.0,16270.61
-60.0,-23.0,16261.37
-59.0,-23.0,16256.85
-58.0,-23.0,16256.93
-57.0,-23.0,16261.49
-56.0,-23.0,16270.37
-55.0,-23.0,16283.42
-54.0,-23.0,16300.47
-53.0,-23.0,16321.33
-52.0,-23.0,16345.82
-51.0,-23.0,16373.76
-50.0,-23.0,16404.95
-49.0,-23.0,16439.2
-48.0,-23.0,16476.31
-47.0,-23.0,16516.09
-46.0,-23.0,16558.37
-45.0,-23.0,16602.95
-44.0,-23.0,16649.66
-43.0,-23.0,16698.34
-42.0,-23.0,16748.82
-41.0,-23.0,16800.95
-40.0,-23.0,16854.6
-39.0,-23.0,16909.64
-38.0,-23.0,16965.94
-37.0,-23.0,17023.4
-36.0,-23.0,17081.92
-35.0,-23.0,17141.4
-34.0,-23.0,17201.77
-33.0,-23.0,17262.94
-32.0,-23.0,17324.84
-31.0,-23.0,17387.41
-30.0,-23.0,17450.58
-29.0,-23.0,17514.27
-28.0,-23.0,17578.44
-27.0,-23.0,17642.99
-26.0,-23.0,17707.86
-25.0,-23.0,17772.97
-24.0,-23.0,17838.22
-23.0,-23.0,17903.53
-22.0,-23.0,17968.8
-21.0,-23.0,18033.93
-20.0,-23.0,18098.8
-19.0,-23.0,18163.3
-18.0,-23.0,18227.33
-17.0,-23.0,18290.77
-16.0,-23.0,18353.51
-15.0,-23.0,18415.45
-14.0,-23.0,18476.49
-13.0,-23.0,18536.54
-12.0,-23.0,18595.53
-11.0,-23.0,18653.38
-10.0,-23.0,18710.04
-9.0,-23.0,18765.49
-8.0,-23.0,18819.68
-7.0,-23.0,18872.62
-6.0,-23.0,18924.31
-5.0,-23.0,18974.78
-4.0,-23.0,19024.07
-3.0,-23.0,19072.24
-2.0,-23.0,19119.37
-1.0,-23.0,19165.55
0.0,-23.0,19210.9
1.0,-23.0,19255.56
2.0,-23.0,19299.67
3.0,-23.0,19343.42
4.0,-23.0,19386.99
5.0,-23.0,19430.6
6.0,-23.0,19474.49
7.0,-23.0,19518.92
8.0,-23.0,19564.15
9.0,-23.0,19610.48
10.0,-23.0,19658.22
11.0,-23.0,19707.68
12.0,-23.0,19759.2
13.0,-23.0,19813.12
14.0,-23.0,19869.77
15.0,-23.0,19929.5
16.0,-23.0,19992.66
17.0,-23.0,20059.57
18.0,-23.0,20130.57
19.0,-23.0,20205.98
20.0,-23.0,20286.1
21.0,-23.0,20371.22
22.0,-23.0,20461.62
23.0,-23.0,20557.56
24.0,-23.0,20659.27
25.0,-23.0,20766.98
26.0,-23.0,20880.9
27.0,-23.0,21001.21
28.0,-23.0,21128.07
29.0,-23.0,21261.62
30.0,-23.0,21401.98
31.0,-23.0,21549.26
32.0,-23.0,21703.52
33.0,-23.0,21864.8
34.0,-23.0,22033.12
35.0,-23.0,22208.48
36.0,-23.0,22390.81
37.0,-23.0,22580.05
38.0,-23.0,22776.08
39.0,-23.0,22978.75
40.0,-23.0,23187.89
41.0,-23.0,23403.28
42.0,-23.0,23624.67
43.0,-23.0,23851.8
44.0,-23.0,24084.35
45.0,-23.0,24321.99
46.0,-23.0,24564.37
47.0,-23.0,24811.12
48.0,-23.0,25061.86
49.0,-23.0,25316.17
50.0,-23.0,25573.66
51.0,-23.0,25833.9
52.0,-23.0,26096.47
53.0,-23.0,26360.95
54.0,-23.0,26626.92
55.0,-23.0,26893.97
56.0,-23.0,27161.7
57.0,-23.0,27429.69
58.0,-23.0,27697.55
59.0,-23.0,27964.92
60.0,-23.0,28231.42
61.0,-23.0,28496.69
62.0,-23.0,28760.41
63.0,-23.0,29022.23
64.0,-23.0,29281.86
65.0,-23.0,29539.0
66.0,-23.0,29793.36
67.0,-23.0,30044.7
68.0,-23.0,30292.75
69.0,-23.0,30537.27
70.0,-23.0,30778.06
71.0,-23.0,31014.88
72.0,-23.0,31247.54
73.0,-23.0,31475.85
74.0,-23.0,31699.62
75.0,-23.0,31918.66
76.0,-23.0,32132.79
77.0,-23.0,32341.86
78.0,-23.0,32545.69
79.0,-23.0,32744.11
80.0,-23.0,32936.96
81.0,-23.0,33124.1
82.0,-23.0,33305.38
83.0,-23.0,33480.65
84.0,-23.0,33649.79
85.0,-23.0,33812.67
86.0,-23.0,33969.2
87.0,-23.0,34119.28
88.0,-23.0,34262.84
89.0,-23.0,34399.82
90.0,-23.0,34530.2
91.0,-23.0,34653.96
92.0,-23.0,34771.11
93.0,-23.0,34881.69
94.0,-23.0,34985.75
95.0,-23.0,35083.38
96.0,-23.0,35174.67
97.0,-23.0,35259.75
98.0,-23.0,35338.75
99.0,-23.0,35411.85
100.0,-23.0,35479.21
101.0,-23.0,35541.03
102.0,-23.0,35597.5
103.0,-23.0,35648.84
104.0,-23.0,35695.26
105.0,-23.0,35736.97
106.0,-23.0,35774.2
107.0,-23.0,35807.16
108.0,-23.0,35836.05
109.0,-23.0,35861.09
110.0,-23.0,35882.44
111.0,-23.0,35900.3
112.0,-23.0,35914.83
113.0,-23.0,35926.16
114.0,-23.0,35934.42
115.0,-23.0,35939.74
116.0,-23.0,35942.18
117.0,-23.0,35941.83
118.0,-23.0,35938.75
119.0,-23.0,35932.96
120.0,-23.0,35924.5
121.0,-23.0,35913.37
122.0,-23.0,35899.56
123.0,-23.0,35883.08
124.0,-23.0,35863.88
125.0,-23.0,35841.96
126.0,-23.0,35817.27
127.0,-23.0,35789.79
128.0,-23.0,35759.47
129.0,-23.0,35726.29
130.0,-23.0,35690.2
131.0,-23.0,35651.18
132.0,-23.0,35609.19
133.0,-23.0,35564.21
134.0,-23.0,35516.22
135.0,-23.0,35465.2
136.0,-23.0,35411.13
137.0,-23.0,35354.01
138.0,-23.0,35293.82
139.0,-23.0,35230.57
140.0,-23.0,35164.26
141.0,-23.0,35094.9
142.0,-23.0,35022.49
143.0,-23.0,34947.06
144.0,-23.0,34868.63
145.0,-23.0,34787.22
146.0,-23.0,34702.86
147.0,-23.0,34615.59
148.0,-23.0,34525.44
149.0,-23.0,34432.46
150.0,-23.0,34336.68
151.0,-23.0,34238.15
152.0,-23.0,34136.92
153.0,-23.0,34033.03
154.0,-23.0,33926.55
155.0,-23.0,33817.52
156.0,-23.0,33706.01
157.0,-23.0,33592.06
158.0,-23.0,33475.74
159.0,-23.0,33357.12
160.0,-23.0,33236.27
161.0,-23.0,33113.25
162.0,-23.0,32988.16
163.0,-23.0,32861.06
164.0,-23.0,32732.06
165.0,-23.0,32601.25
166.0,-23.0,32468.72
167.0,-23.0,32334.59
168.0,-23.0,32198.96
169.0,-23.0,32061.94
170.0,-23.0,31923.66
171.0,-23.0,31784.22
172.0,-23.0,31643.74
173.0,-23.0,31502.34
174.0,-23.0,31360.12
175.0,-23.0,31217.2
176.0,-23.0,31073.66
177.0,-23.0,30929.6
178.0,-23.0,30785.11
179.0,-23.0,30640.26
180.0,-23.0,30495.13
-180.0,-24.0,30885.53
-179.0,-24.0,30738.4
-178.0,-24.0,30591.06
-177.0,-24.0,30443.57
-176.0,-24.0,30295.97
-175.0,-24.0,30148.3
-174.0,-24.0,30000.61
-173.0,-24.0,29852.92
-172.0,-24.0,29705.26
-171.0,-24.0,29557.68
-170.0,-24.0,29410.18
-169.0,-24.0,29262.81
-168.0,-24.0,29115.59
-167.0,-24.0,28968.55
-166.0,-24.0,28821.71
-165.0,-24.0,28675.09
-164.0,-24.0,28528.72
-163.0,-24.0,28382.61
-162.0,-24.0,28236.81
-161.0,-24.0,28091.31
-160.0,-24.0,27946.14
-159.0,-24.0,27801.31
-158.0,-24.0,27656.85
-157.0,-24.0,27512.77
-156.0,-24.0,27369.08
-155.0,-24.0,27225.79
-154.0,-24.0,27082.93
-153.0,-24.0,26940.51
-152.0,-24.0,26798.55
-151.0,-24.0,26657.06
-150.0,-24.0,26516.06
-149.0,-24.0,26375.56
-148.0,-24.0,26235.6
-147.0,-24.0,26096.17
-146.0,-24.0,25957.31
-145.0,-24.0,25819.03
-144.0,-24.0,25681.34
-143.0,-24.0,25544.26
-142.0,-24.0,25407.79
-141.0,-24.0,25271.94
-140.0,-24.0,25136.72
-139.0,-24.0,25002.13
-138.0,-24.0,24868.17
-137.0,-24.0,24734.82
-136.0,-24.0,24602.07
-135.0,-24.0,24469.92
-134.0,-24.0,24338.35
-133.0,-24.0,24207.33
-132.0,-24.0,24076.84
-131.0,-24.0,23946.86
-130.0,-24.0,23817.35
-129.0,-24.0,23688.28
-128.0,-24.0,23559.62
-127.0,-24.0,23431.33
-126.0,-24.0,23303.37
-125.0,-24.0,23175.7
-124.0,-24.0,23048.26
-123.0,-24.0,22921.02
-122.0,-24.0,22793.91
-121.0,-24.0,22666.9
-120.0,-24.0,22539.91
-119.0,-24.0,22412.9
-118.0,-24.0,22285.81
-117.0,-24.0,22158.58
-116.0,-24.0,22031.16
-115.0,-24.0,21903.49
-114.0,-24.0,21775.52
-113.0,-24.0,21647.21
-112.0,-24.0,21518.51
-111.0,-24.0,21389.39
-110.0,-24.0,21259.82
-109.0,-24.0,21129.77
-108.0,-24.0,20999.23
-107.0,-24.0,20868.2
-106.0,-24.0,20736.67
-105.0,-24.0,20604.68
-104.0,-24.0,20472.23
-103.0,-24.0,20339.38
-102.0,-24.0,20206.17
-101.0,-24.0,20072.66
-100.0,-24.0,19938.92
-99.0,-24.0,19805.06
-98.0,-24.0,19671.16
-97.0,-24.0,19537.34
-96.0,-24.0,19403.73
-95.0,-24.0,19270.48
-94.0,-24.0,19137.72
-93.0,-24.0,19005.64
-92.0,-24.0,18874.4
-91.0,-24.0,18744.19
-90.0,-24.0,18615.21
-89.0,-24.0,18487.67
-88.0,-24.0,18361.79
-87.0,-24.0,18237.76
-86.0,-24.0,18115.84
-85.0,-24.0,17996.22
-84.0,-24.0,17879.15
-83.0,-24.0,17764.85
-82.0,-24.0,17653.54
-81.0,-24.0,17545.43
-80.0,-24.0,17440.74
-79.0,-24.0,17339.68
-78.0,-24.0,17242.45
-77.0,-24.0,17149.22
-76.0,-24.0,17060.18
-75.0,-24.0,16975.49
-74.0,-24.0,16895.3
-73.0,-24.0,16819.76
-72.0,-24.0,16748.97
-71.0,-24.0,16683.06
-70.0,-24.0,16622.12
-69.0,-24.0,16566.21
-68.0,-24.0,16515.4
-67.0,-24.0,16469.73
-66.0,-24.0,16429.21
-65.0,-24.0,16393.86
-64.0,-24.0,16363.64
-63.0,-24.0,16338.52
-62.0,-24.0,16318.46
-61.0,-24.0,16303.36
-60.0,-24.0,16293.15
-59.0,-24.0,16287.7
-58.0,-24.0,16286.89
-57.0,-24.0,16290.59
-56.0,-24.0,16298.63
-55.0,-24.0,16310.84
-54.0,-24.0,16327.05
-53.0,-24.0,16347.08
-52.0,-24.0,16370.72
-51.0,-24.0,16397.79
-50.0,-24.0,16428.07
-49.0,-24.0,16461.39
-48.0,-24.0,16497.52
-47.0,-24.0,16536.28
-46.0,-24.0,16577.47
-45.0,-24.0,16620.91
-44.0,-24.0,16666.42
-43.0,-24.0,16713.82
-42.0,-24.0,16762.96
-41.0,-24.0,16813.69
-40.0,-24.0,16865.85
-39.0,-24.0,16919.33
-38.0,-24.0,16973.99
-37.0,-24.0,17029.74
-36.0,-24.0,17086.47
-35.0,-24.0,17144.09
-34.0,-24.0,17202.51
-33.0,-24.0,17261.67
-32.0,-24.0,17321.48
-31.0,-24.0,17381.89
-30.0,-24.0,17442.83
-29.0,-24.0,17504.23
-28.0,-24.0,17566.02
-27.0,-24.0,17628.15
-26.0,-24.0,17690.53
-25.0,-24.0,17753.1
-24.0,-24.0,17815.76
-23.0,-24.0,17878.43
-22.0,-24.0,17941.02
-21.0,-24.0,18003.44
-20.0,-24.0,18065.57
-19.0,-24.0,18127.32
-18.0,-24.0,18188.58
-17.0,-24.0,18249.26
-16.0,-24.0,18309.24
-15.0,-24.0,18368.44
-14.0,-24.0,18426.77
-13.0,-24.0,18484.16
-12.0,-24.0,18540.52
-11.0,-24.0,18595.81
-10.0,-24.0,18649.99
-9.0,-24.0,18703.02
-8.0,-24.0,18754.89
-7.0,-24.0,18805.6
-6.0,-24.0,18855.18
-5.0,-24.0,18903.66
-4.0,-24.0,18951.08
-3.0,-24.0,18997.53
-2.0,-24.0,19043.09
-1.0,-24.0,19087.87
0.0,-24.0,19131.99
1.0,-24.0,19175.6
2.0,-24.0,19218.86
3.0,-24.0,19261.96
4.0,-24.0,19305.1
5.0,-24.0,19348.51
6.0,-24.0,19392.44
7.0,-24.0,19437.14
8.0,-24.0,19482.9
9.0,-24.0,19530.02
10.0,-24.0,19578.81
11.0,-24.0,19629.59
12.0,-24.0,19682.69
13.0,-24.0,19738.47
14.0,-24.0,19797.25
15.0,-24.0,19859.38
16.0,-24.0,19925.19
17.0,-24.0,19995.03
18.0,-24.0,20069.21
19.0,-24.0,20148.05
20.0,-24.0,20231.83
21.0,-24.0,20320.85
22.0,-24.0,20415.37
23.0,-24.0,20515.63
24.0,-24.0,20621.87
25.0,-24.0,20734.29
26.0,-24.0,20853.08
27.0,-24.0,20978.41
28.0,-24.0,21110.44
29.0,-24.0,21249.28
30.0,-24.0,21395.05
31.0,-24.0,21547.82
32.0,-24.0,21707.65
33.0,-24.0,21874.58
34.0,-24.0,22048.6
35.0,-24.0,22229.68
36.0,-24.0,22417.76
37.0,-24.0,22612.77
38.0,-24.0,22814.56
39.0,-24.0,23022.99
40.0,-24.0,23237.87
41.0,-24.0,23458.97
42.0,-24.0,23686.04
43.0,-24.0,23918.79
44.0,-24.0,24156.93
45.0,-24.0,24400.11
46.0,-24.0,24647.98
47.0,-24.0,24900.17
48.0,-24.0,25156.28
49.0,-24.0,25415.91
50.0,-24.0,25678.65
51.0,-24.0,25944.08
52.0,-24.0,26211.79
53.0,-24.0,26481.34
54.0,-24.0,26752.34
55.0,-24.0,27024.35
56.0,-24.0,27296.98
57.0,-24.0,27569.83
58.0,-24.0,27842.51
59.0,-24.0,28114.63
60.0,-24.0,28385.84
61.0,-24.0,28655.79
62.0,-24.0,28924.14
63.0,-24.0,29190.56
64.0,-24.0,29454.76
65.0,-24.0,29716.43
66.0,-24.0,29975.32
67.0,-24.0,30231.14
68.0,-24.0,30483.66
69.0,-24.0,30732.64
70.0,-24.0,30977.87
71.0,-24.0,31219.13
72.0,-24.0,31456.22
73.0,-24.0,31688.95
74.0,-24.0,31917.13
75.0,-24.0,32140.59
76.0,-24.0,32359.15
77.0,-24.0,32572.65
78.0,-24.0,32780.92
79.0,-24.0,32983.79
80.0,-24.0,33181.12
81.0,-24.0,33372.76
82.0,-24.0,33558.55
83.0,-24.0,33738.36
84.0,-24.0,33912.07
85.0,-24.0,34079.56
86.0,-24.0,34240.72
87.0,-24.0,34395.47
88.0,-24.0,34543.73
89.0,-24.0,34685.45
90.0,-24.0,34820.59
91.0,-24.0,34949.13
92.0,-24.0,35071.1
93.0,-24.0,35186.51
94.0,-24.0,35295.41
95.0,-24.0,35397.88
96.0,-24.0,35494.01
97.0,-24.0,35583.92
98.0,-24.0,35667.74
99.0,-24.0,35745.61
100.0,-24.0,35817.72
101.0,-24.0,35884.22
102.0,-24.0,35945.32
103.0,-24.0,36001.22
104.0,-24.0,36052.1
105.0,-24.0,36098.19
106.0,-24.0,36139.69
107.0,-24.0,36176.79
108.0,-24.0,36209.71
109.0,-24.0,36238.63
110.0,-24.0,36263.73
111.0,-24.0,36285.18
112.0,-24.0,36303.14
113.0,-24.0,36317.74
114.0,-24.0,36329.11
115.0,-24.0,36337.36
116.0,-24.0,36342.56
117.0,-24.0,36344.8
118.0,-24.0,36344.13
119.0,-24.0,36340.59
120.0,-24.0,36334.21
121.0,-24.0,36324.99
122.0,-24.0,36312.95
123.0,-24.0,36298.07
124.0,-24.0,36280.34
125.0,-24.0,36259.74
126.0,-24.0,36236.24
127.0,-24.0,36209.82
128.0,-24.0,36180.45
129.0,-24.0,36148.1
130.0,-24.0,36112.74
131.0,-24.0,36074.35
132.0,-24.0,36032.9
133.0,-24.0,35988.38
134.0,-24.0,35940.77
135.0,-24.0,35890.05
136.0,-24.0,35836.21
137.0,-24.0,35779.25
138.0,-24.0,35719.17
139.0,-24.0,35655.97
140.0,-24.0,35589.66
141.0,-24.0,35520.24
142.0,-24.0,35447.73
143.0,-24.0,35372.15
144.0,-24.0,35293.52
145.0,-24.0,35211.88
146.0,-24.0,35127.25
147.0,-24.0,35039.66
148.0,-24.0,34949.16
149.0,-24.0,34855.78
150.0,-24.0,34759.56
151.0,-24.0,34660.56
152.0,-24.0,34558.82
153.0,-24.0,34454.39
154.0,-24.0,34347.32
155.0,-24.0,34237.67
156.0,-24.0,34125.49
157.0,-24.0,34010.84
158.0,-24.0,33893.78
159.0,-24.0,33774.37
160.0,-24.0,33652.69
161.0,-24.0,33528.81
162.0,-24.0,33402.8
163.0,-24.0,33274.75
164.0,-24.0,33144.75
165.0,-24.0,33012.89
166.0,-24.0,32879.27
167.0,-24.0,32744.01
168.0,-24.0,32607.2
169.0,-24.0,32468.95
170.0,-24.0,32329.4
171.0,-24.0,32188.64
172.0,-24.0,32046.79
173.0,-24.0,31903.97
174.0,-24.0,31760.29
175.0,-24.0,31615.85
176.0,-24.0,31470.75
177.0,-24.0,31325.09
178.0,-24.0,31178.94
179.0,-24.0,31032.4
180.0,-24.0,30885.53
-180.0,-25.0,31275.74
-179.0,-25.0,31126.96
-178.0,-25.0,30977.93
-177.0,-25.0,30828.72
-176.0,-25.0,30679.35
-175.0,-25.0,30529.88
-174.0,-25.0,30380.34
-173.0,-25.0,30230.78
-172.0,-25.0,30081.21
-171.0,-25.0,29931.68
-170.0,-25.0,29782.21
-169.0,-25.0,29632.84
-168.0,-25.0,29483.59
-167.0,-25.0,29334.48
-166.0,-25.0,29185.55
-165.0,-25.0,29036.82
-164.0,-25.0,28888.31
-163.0,-25.0,28740.05
-162.0,-25.0,28592.06
-161.0,-25.0,28444.36
-160.0,-25.0,28296.97
-159.0,-25.0,28149.92
-158.0,-25.0,28003.2
-157.0,-25.0,27856.85
-156.0,-25.0,27710.87
-155.0,-25.0,27565.29
-154.0,-25.0,27420.11
-153.0,-25.0,27275.36
-152.0,-25.0,27131.04
-151.0,-25.0,26987.18
-150.0,-25.0,26843.78
-149.0,-25.0,26700.88
-148.0,-25.0,26558.47
-147.0,-25.0,26416.59
-146.0,-25.0,26275.24
-145.0,-25.0,26134.44
-144.0,-25.0,25994.2
-143.0,-25.0,25854.54
-142.0,-25.0,25715.46
-141.0,-25.0,25576.97
-140.0,-25.0,25439.06
-139.0,-25.0,25301.74
-138.0,-25.0,25165.01
-137.0,-25.0,25028.85
-136.0,-25.0,24893.25
-135.0,-25.0,24758.2
-134.0,-25.0,24623.68
-133.0,-25.0,24489.67
-132.0,-25.0,24356.14
-131.0,-25.0,24223.06
-130.0,-25.0,24090.4
-129.0,-25.0,23958.13
-128.0,-25.0,23826.21
-127.0,-25.0,23694.6
-126.0,-25.0,23563.26
-125.0,-25.0,23432.15
-124.0,-25.0,23301.22
-123.0,-25.0,23170.42
-122.0,-25.0,23039.7
-121.0,-25.0,22909.0
-120.0,-25.0,22778.27
-119.0,-25.0,22647.46
-118.0,-25.0,22516.51
-117.0,-25.0,22385.37
-116.0,-25.0,22253.98
-115.0,-25.0,22122.29
-114.0,-25.0,21990.25
-113.0,-25.0,21857.83
-112.0,-25.0,21724.97
-111.0,-25.0,21591.65
-110.0,-25.0,21457.85
-109.0,-25.0,21323.54
-108.0,-25.0,21188.71
-107.0,-25.0,21053.37
-106.0,-25.0,20917.52
-105.0,-25.0,20781.19
-104.0,-25.0,20644.4
-103.0,-25.0,20507.2
-102.0,-25.0,20369.65
-101.0,-25.0,20231.81
-100.0,-25.0,20093.77
-99.0,-25.0,19955.61
-98.0,-25.0,19817.44
-97.0,-25.0,19679.39
-96.0,-25.0,19541.58
-95.0,-25.0,19404.17
-94.0,-25.0,19267.31
-93.0,-25.0,19131.18
-92.0,-25.0,18995.95
-91.0,-25.0,18861.82
-90.0,-25.0,18728.99
-89.0,-25.0,18597.67
-88.0,-25.0,18468.08
-87.0,-25.0,18340.44
-86.0,-25.0,18214.98
-85.0,-25.0,18091.93
-84.0,-25.0,17971.51
-83.0,-25.0,17853.96
-82.0,-25.0,17739.5
-81.0,-25.0,17628.35
-80.0,-25.0,17520.73
-79.0,-25.0,17416.83
-78.0,-25.0,17316.87
-77.0,-25.0,17221.02
-76.0,-25.0,17129.47
-75.0,-25.0,17042.37
-74.0,-25.0,16959.88
-73.0,-25.0,16882.14
-72.0,-25.0,16809.27
-71.0,-25.0,16741.36
-70.0,-25.0,16678.52
-69.0,-25.0,16620.81
-68.0,-25.0,16568.28
-67.0,-25.0,16520.98
-66.0,-25.0,16478.91
-65.0,-25.0,16442.08
-64.0,-25.0,16410.46
-63.0,-25.0,16384.0
-62.0,-25.0,16362.65
-61.0,-25.0,16346.33
-60.0,-25.0,16334.92
-59.0,-25.0,16328.33
-58.0,-25.0,16326.41
-57.0,-25.0,16329.01
-56.0,-25.0,16335.97
-55.0,-25.0,16347.11
-54.0,-25.0,16362.26
-53.0,-25.0,16381.22
-52.0,-25.0,16403.78
-51.0,-25.0,16429.75
-50.0,-25.0,16458.91
-49.0,-25.0,16491.06
-48.0,-25.0,16526.0
-47.0,-25.0,16563.52
-46.0,-25.0,16603.42
-45.0,-25.0,16645.52
-44.0,-25.0,16689.63
-43.0,-25.0,16735.58
-42.0,-25.0,16783.19
-41.0,-25.0,16832.33
-40.0,-25.0,16882.84
-39.0,-25.0,16934.59
-38.0,-25.0,16987.46
-37.0,-25.0,17041.34
-36.0,-25.0,17096.13
-35.0,-25.0,17151.73
-34.0,-25.0,17208.08
-33.0,-25.0,17265.08
-32.0,-25.0,17322.68
-31.0,-25.0,17380.79
-30.0,-25.0,17439.37
-29.0,-25.0,17498.34
-28.0,-25.0,17557.65
-27.0,-25.0,17617.23
-26.0,-25.0,17677.0
-25.0,-25.0,17736.9
-24.0,-25.0,17796.85
-23.0,-25.0,17856.77
-22.0,-25.0,17916.56
-21.0,-25.0,17976.15
-20.0,-25.0,18035.43
-19.0,-25.0,18094.32
-18.0,-25.0,18152.71
-17.0,-25.0,18210.52
-16.0,-25.0,18267.65
-15.0,-25.0,18324.02
-14.0,-25.0,18379.56
-13.0,-25.0,18434.19
-12.0,-25.0,18487.86
-11.0,-25.0,18540.52
-10.0,-25.0,18592.14
-9.0,-25.0,18642.7
-8.0,-25.0,18692.2
-7.0,-25.0,18740.65
-6.0,-25.0,18788.09
-5.0,-25.0,18834.55
-4.0,-25.0,18880.11
-3.0,-25.0,18924.83
-2.0,-25.0,18968.84
-1.0,-25.0,19012.23
0.0,-25.0,19055.15
1.0,-25.0,19097.75
2.0,-25.0,19140.2
3.0,-25.0,19182.72
4.0,-25.0,19225.49
5.0,-25.0,19268.78
6.0,-25.0,19312.81
7.0,-25.0,19357.87
8.0,-25.0,19404.25
9.0,-25.0,19452.25
10.0,-25.0,19502.18
11.0,-25.0,19554.37
12.0,-25.0,19609.16
13.0,-25.0,19666.88
14.0,-25.0,19727.88
15.0,-25.0,19792.49
16.0,-25.0,19861.05
17.0,-25.0,19933.89
18.0,-25.0,20011.31
19.0,-25.0,20093.63
20.0,-25.0,20181.13
21.0,-25.0,20274.08
22.0,-25.0,20372.73
23.0,-25.0,20477.33
24.0,-25.0,20588.08
25.0,-25.0,20705.19
26.0,-25.0,20828.82
27.0,-25.0,20959.14
28.0,-25.0,21096.28
29.0,-25.0,21240.34
30.0,-25.0,21391.43
31.0,-25.0,21549.6
32.0,-25.0,21714.9
33.0,-25.0,21887.34
34.0,-25.0,22066.91
35.0,-25.0,22253.57
36.0,-25.0,22447.25
37.0,-25.0,22647.84
38.0,-25.0,22855.21
39.0,-25.0,23069.2
40.0,-25.0,23289.6
